Date,NDVI,RCC,YCC,BCC,ExG,PAR,NDWI,LST_K
2025-04-15,0.12893351233531353,0.3354968558596674,0.6720648043797346,0.32793519562023393,0.019240130495935495,10.683816964285377,-0.05062176640160052,37083.03383737983
2025-04-17,0.13598588644443427,0.336149165670512,0.6728647445507401,0.3271352554492285,0.019893136150583014,10.929683035713945,-0.053137226876042935,37191.65654226731
2025-04-19,0.14303826055355498,0.33685044841277834,0.6736732014012907,0.3263267985986779,0.020146222359595622,11.120200892856793,-0.056248594153748,37322.9929949271
2025-04-21,0.15009063466267572,0.33762369829557015,0.6746082629774213,0.32539173702254737,0.020760559795645988,11.23866071428536,-0.05978696009438175,37508.71349506298
2025-04-23,0.15714300877179646,0.33841822660829113,0.6755395149827677,0.32446048501720093,0.02113941279879442,11.464716517856782,-0.06373088801355842,37713.591988005835
2025-04-25,0.1701786997911306,0.33911309465811423,0.6762458803565325,0.32375411964343603,0.02114102454478927,11.7172098214282,-0.06594601233214632,37886.32752990667
2025-04-27,0.18321439081046473,0.3398275651483113,0.6769696887108262,0.3230303112891424,0.02090307619073071,11.967511160713908,-0.06915892006187063,38080.61897230837
2025-04-29,0.19625008182979886,0.34053935353088144,0.6776801907255098,0.3223198092744588,0.020398580083279428,12.114830357142475,-0.07323170829484443,38288.29028732646
2025-05-01,0.20928577284913302,0.34122617525782417,0.6783466370804442,0.3216533629195243,0.019600548569096134,12.320158482142467,-0.07802647412318081,38501.165447076484
2025-05-03,0.22232146386846713,0.3418657457811386,0.6789382784554907,0.3210617215444778,0.01848199399484153,12.357214285713898,-0.08340531463899291,38711.06842367392
2025-05-05,0.2353571548878013,0.34243578055282403,0.6794243655305103,0.3205756344694582,0.017015928707176324,12.504475446428179,-0.08923032693439384,38909.823189234325
2025-05-07,0.24839284590713542,0.3432838984277883,0.6804348756462322,0.3195651243537364,0.016866065875337306,12.568607142856747,-0.09557643015278988,39253.220617481835
2025-05-09,0.26142853692646956,0.34413000339539734,0.6814785530219123,0.3185214469780562,0.016827050606007903,12.654082589285316,-0.10215739086569588,39618.80471880475
2025-05-11,0.271578032338203,0.34488334287799427,0.6824198282137517,0.3175801717862169,0.01692215441174823,12.605475446428176,-0.10660710409844712,39941.99770171332
2025-05-13,0.2817275277499365,0.34563206510011113,0.6834012565451845,0.316598743454784,0.01713141723892703,12.651294642856744,-0.11185068333551075,40299.275872134946
